Id;Label
HENRY  JOHN;HENRY  JOHN
WIDOW-MAKER;WIDOW-MAKER
BLACK RACER;BLACK RACER
BUSHMASTER II / QUINCY;BUSHMASTER II / QUINCY
SIDEWINDER / SETH VOEL;SIDEWINDER / SETH VOEL
COPPERHEAD III / DAVIS;COPPERHEAD III / DAVIS
KAPPELBAUM  MRS.;KAPPELBAUM  MRS.
TYPHOID MARY / MARY ME;TYPHOID MARY / MARY ME
JACKHAMMER;JACKHAMMER
TRUMP;TRUMP
M'DAKA;M'DAKA
VOICE;VOICE
MICAWBER  TRISTRAM;MICAWBER  TRISTRAM
TINKERER;TINKERER
MACHETE / FERDINAND LO;MACHETE / FERDINAND LO
ZARAN / MAXIMILLIAN ZA;ZARAN / MAXIMILLIAN ZA
TESS-ONE;TESS-ONE
CONRAD  LUTHER DUTCH;CONRAD  LUTHER DUTCH
FANTASIA;FANTASIA
PERUN;PERUN
RED GUARDIAN IV;RED GUARDIAN IV
GLADIATRIX;GLADIATRIX
CAPTAIN UNIVERSE / STE;CAPTAIN UNIVERSE / STE
SUPER SABRE / MARTIN F;SUPER SABRE / MARTIN F
PARALYZER;PARALYZER
METEORITE;METEORITE
STONEWALL / LOUIS HAMI;STONEWALL / LOUIS HAMI
MIST MISTRESS;MIST MISTRESS
OCCULT;OCCULT
SLITHER;SLITHER
GRIFFIN II / JOHNNY HO;GRIFFIN II / JOHNNY HO
FAMINE / AUTUMN ROLFSO;FAMINE / AUTUMN ROLFSO
LEVIATHAN II / EDWARD;LEVIATHAN II / EDWARD
GHOST RIDER II / JOHNN;GHOST RIDER II / JOHNN
STUNT-MASTER / GEORGE;STUNT-MASTER / GEORGE
BLAZE  ROXANNE SIMPS;BLAZE  ROXANNE SIMPS
INFERNO;INFERNO
ROULETTE / DUDE JENSEN;ROULETTE / DUDE JENSEN
LITTLETREE  LINDA;LITTLETREE  LINDA
SILVERCLOUD  SAM;SILVERCLOUD  SAM
MEGGAN;MEGGAN
LOCKHEED;LOCKHEED
CABER;CABER
STELLARIS / LEAH PRINC;STELLARIS / LEAH PRINC
JACKSON  CELIA;JACKSON  CELIA
CLAYBORNE  REGINA;CLAYBORNE  REGINA
HUNT  JERRY;HUNT  JERRY
WARHAWK II;WARHAWK II
ATOM-SMASHER;ATOM-SMASHER
BYRRAH | HEROES REBO;BYRRAH | HEROES REBO
LANCER / SAMANTHA DUNB;LANCER / SAMANTHA DUNB
BREEGAN;BREEGAN
TUVO;TUVO
AL-KHALAD;AL-KHALAD
BELL  HERBERT;BELL  HERBERT
KRUMA  TALIA;KRUMA  TALIA
WEST  DALE;WEST  DALE
HULK III / BRUCE BANNE;HULK III / BRUCE BANNE
MASON  LOUISE;MASON  LOUISE
DOMINO II;DOMINO II
KNICK KNACK;KNICK KNACK
CROSSFIRE;CROSSFIRE
RINGLEADER;RINGLEADER
TENPIN / ALVIN HEALEY;TENPIN / ALVIN HEALEY
ODDBALL / ELTON HEALEY;ODDBALL / ELTON HEALEY
JAMESLEY  ALOYSIUS R;JAMESLEY  ALOYSIUS R
TAI II;TAI II
FOOLKILLER II / GREG S;FOOLKILLER II / GREG S
CYCLONE;CYCLONE
BIRD MAN III;BIRD MAN III
HELLRAZOR;HELLRAZOR
FIREBRAND / GARY GILBE;FIREBRAND / GARY GILBE
SHELLSHOCK;SHELLSHOCK
RINGER / ANTHONY TONY;RINGER / ANTHONY TONY
LETHA;LETHA
MIRAGE;MIRAGE
RAPIER;RAPIER
EL JAGUAR;EL JAGUAR
STEEPLEJACK II / MAXWE;STEEPLEJACK II / MAXWE
CHEETAH;CHEETAH
MINDWAVE;MINDWAVE
STANE  OBADIAH;STANE  OBADIAH
HARDBALL;HARDBALL
SERVITOR;SERVITOR
SHATTERFIST;SHATTERFIST
TYRUS;TYRUS
DEMONSTAFF;DEMONSTAFF
KEERG;KEERG
TILTON  ROLAND R.;TILTON  ROLAND R.
AUTHORITY;AUTHORITY
MAJOR LOVE;MAJOR LOVE
SYNCH / EVERETT THOMAS;SYNCH / EVERETT THOMAS
SKIN / ANGELO ESPINOSA;SKIN / ANGELO ESPINOSA
MINOTAUR III;MINOTAUR III
DR. ZEUS;DR. ZEUS
CERBERUS II;CERBERUS II
MEDUSA II;MEDUSA II
HARPY II;HARPY II
SPHINX III;SPHINX III
LOPEZ  ANTONIO;LOPEZ  ANTONIO
LOPEZ  MARIA;LOPEZ  MARIA
LOPEZ  JOSE;LOPEZ  JOSE
GANNON  SGT. FRANK;GANNON  SGT. FRANK
SAGE  HENRY;SAGE  HENRY
LOPEZ  SALMA;LOPEZ  SALMA
KOSINSKI  HARLEY;KOSINSKI  HARLEY
CLARISSA;CLARISSA
EL TIGRE;EL TIGRE
EXECUTIONER III / BRUT;EXECUTIONER III / BRUT
HANGMAN;HANGMAN
FIXER / SWEENEY;FIXER / SWEENEY
SLADE;SLADE
MURDOCK  BATTLING JA;MURDOCK  BATTLING JA
KURLYCHEK  PATTY;KURLYCHEK  PATTY
HAMILTON  PAUL;HAMILTON  PAUL
MAX;MAX
BERENGHETTI  MICHAEL;BERENGHETTI  MICHAEL
SANDRA DEEL / F;SANDRA DEEL / F
STEEL SPIDER / OLLIE O;STEEL SPIDER / OLLIE O
DENNIS  MARTY;DENNIS  MARTY
FRANKIE THE FISH;FRANKIE THE FISH
O'KEEFE  CHANDRA;O'KEEFE  CHANDRA
GANNON  RICH;GANNON  RICH
CARLY;CARLY
CARR  DAN;CARR  DAN
STUNNER / ANGELINA BRA;STUNNER / ANGELINA BRA
COOPER  COLE;COOPER  COLE
RAVEN  LT. JACOB;RAVEN  LT. JACOB
SCORPIA;SCORPIA
HOBGOBLIN V / JASON PH;HOBGOBLIN V / JASON PH
STARSHINE II / BRANDY;STARSHINE II / BRANDY
LANE  SILAS;LANE  SILAS
PACKER  ARTIE;PACKER  ARTIE
JACKSON  STEVE;JACKSON  STEVE
SERPENTYNE;SERPENTYNE
CLARK  JOHN;CLARK  JOHN
CLARK  SARAH;CLARK  SARAH
RALSTON  SENATOR ROB;RALSTON  SENATOR ROB
PINKERTON  PERCIVAL;PINKERTON  PERCIVAL
COHEN  IZZY;COHEN  IZZY
STARDUST / T'URIN G'AR;STARDUST / T'URIN G'AR
SEEKER / TARM;SEEKER / TARM
BREAKER / RAAK;BREAKER / RAAK
PULSAR / PLOR;PULSAR / PLOR
FIREFALL III / ARCHIE;FIREFALL III / ARCHIE
SCANNER / SKERA;SCANNER / SKERA
TRAPPER / VOLA;TRAPPER / VOLA
UNSEEN / UNAM;UNSEEN / UNAM
FAHE;FAHE
NEREEL;NEREEL
HYBRID / JAMES JIMMY M;HYBRID / JAMES JIMMY M
LOCKLIN  GENERAL MER;LOCKLIN  GENERAL MER
DEATHBIRD [SHI'AR];DEATHBIRD [SHI'AR]
MANTA;MANTA
MENTOR II;MENTOR II
FIREFALL / KARAS;FIREFALL / KARAS
MAGIC;MAGIC
HOUSE OF SHADOWS;HOUSE OF SHADOWS
HEATER DELIGHT;HEATER DELIGHT
MORLUN;MORLUN
SIMS  EZEKIEL;SIMS  EZEKIEL
DEX;DEX
HARRINGTON  PRINCIPA;HARRINGTON  PRINCIPA
STRONG  MARTIN HENRY;STRONG  MARTIN HENRY
NEUROTAP / MICHELLE BA;NEUROTAP / MICHELLE BA
HANRANSHA / ASAHI;HANRANSHA / ASAHI
WORMWOOD;WORMWOOD
MIST;MIST
KANDRA;KANDRA
FOREARM;FOREARM
SKADI;SKADI
JACOBY  KYLE;JACOBY  KYLE
MASTON-DAR;MASTON-DAR
TOL-NOK;TOL-NOK
KITANG;KITANG
TARNOK-KOL;TARNOK-KOL
THERNON;THERNON
KRUSH;KRUSH
KULAN GATH;KULAN GATH
STRONG  SUSAN;STRONG  SUSAN
SMYTHE  ALISTAIR ALP;SMYTHE  ALISTAIR ALP
FORTUNATO  JAMES;FORTUNATO  JAMES
OX;OX
FORTUNATO  MARY;FORTUNATO  MARY
P;P
Q;Q
FLUFFY;FLUFFY
CALLAHAN  MIKE;CALLAHAN  MIKE
KELLY  SEN. ROBERT E;KELLY  SEN. ROBERT E
ROCKET RACER II;ROCKET RACER II
BERNHARD  CLARICE;BERNHARD  CLARICE
TWAKI  DR. TED;TWAKI  DR. TED
CAPTAIN POWER / DR. CH;CAPTAIN POWER / DR. CH
RICKMAN  JONATHAN;RICKMAN  JONATHAN
LOCKE  DR. CASSANDRA;LOCKE  DR. CASSANDRA
GREEN GOBLIN V;GREEN GOBLIN V
UNICORN II;UNICORN II
CRIMSON DYNAMO VI / VA;CRIMSON DYNAMO VI / VA
STACY  GWEN;STACY  GWEN
SALTZ;SALTZ
GUILOTINE;GUILOTINE
STRANG  COL. / LT. GAR;STRANG  COL. / LT. GAR
PIERCE  ALEXANDER GO;PIERCE  ALEXANDER GO
ROMMEL  EDWIN ROMULU;ROMMEL  EDWIN ROMULU
NETWORK NINA;NETWORK NINA
MACKENZIE  AL;MACKENZIE  AL
KREA  BRUNO;KREA  BRUNO
NEVILLE  KATE;NEVILLE  KATE
TERREL  DEBORAH;TERREL  DEBORAH
KLEB  ROSA;KLEB  ROSA
SPETSBURO  GEN. YURI;SPETSBURO  GEN. YURI
LEVIATHAN IV;LEVIATHAN IV
PSI-BORG;PSI-BORG
WOODGOD;WOODGOD
COLE  LYNETTE;COLE  LYNETTE
ASSAULT;ASSAULT
KNOCKABOUT;KNOCKABOUT
SMOKESCREAM;SMOKESCREAM
BATTERY;BATTERY
IVORY;IVORY
BRIDGE  GEORGE WASHI;BRIDGE  GEORGE WASHI
OVERRIDER;OVERRIDER
VIOLENCE;VIOLENCE
STERNBERG  DR. BERTH;STERNBERG  DR. BERTH
NORTH  RICKY;NORTH  RICKY
LETTERMAN  DAVID;LETTERMAN  DAVID
LUMP;LUMP
FALCONA [INHUMAN];FALCONA [INHUMAN]
GARGOYLE / IGOR DRENKO;GARGOYLE / IGOR DRENKO
AIREO / AEOLUS [INHUMA;AIREO / AEOLUS [INHUMA
XEMNU;XEMNU
MASTER MOLD;MASTER MOLD
HAMILTON  JEROME;HAMILTON  JEROME
CYPHER / DOUG RAMSEY;CYPHER / DOUG RAMSEY
BERSERKER III;BERSERKER III
TALISMAN II / ELIZABET;TALISMAN II / ELIZABET
FACADE;FACADE
BRYCE  ARCHER;BRYCE  ARCHER
POWELL  AMY;POWELL  AMY
CHASE  DETECTIVE SLO;CHASE  DETECTIVE SLO
CHAKRA;CHAKRA
KAFKA  DR. ASHLEY;KAFKA  DR. ASHLEY
BOONE;BOONE
TRAVELLER  DR. JUDAS;TRAVELLER  DR. JUDAS
MR. NACHT;MR. NACHT
MEDEA;MEDEA
PURL  DR. NOAH;PURL  DR. NOAH
PAPA GRANITE;PAPA GRANITE
GREER  GABRIELLE;GREER  GABRIELLE
GRIM HUNTER / KRAVINOF;GRIM HUNTER / KRAVINOF
GUARDIAN IV;GUARDIAN IV
JACK;JACK
TREVANE  DET. CONNOR;TREVANE  DET. CONNOR
GREGOR;GREGOR
BUCKNER  GRANT;BUCKNER  GRANT
CAPUTO  DR. JULIA;CAPUTO  DR. JULIA
LOCKER  MR.;LOCKER  MR.
GREEN GOBLIN IV / PHIL;GREEN GOBLIN IV / PHIL
PROUST  PAUL;PROUST  PAUL
HINDSIGHT LAD / CARLTO;HINDSIGHT LAD / CARLTO
TERROR / LASLO PEVELY;TERROR / LASLO PEVELY
NIGHT RIDER;NIGHT RIDER
ROSENBERG  ANNIE;ROSENBERG  ANNIE
REPTYL;REPTYL
EMPRESS S'BYLL [SKRU;EMPRESS S'BYLL [SKRU
WOLFE  HEDY;WOLFE  HEDY
N'GAMI;N'GAMI
LOHAN  PETER;LOHAN  PETER
CROWLEY  SEN.;CROWLEY  SEN.
MADAME HYDRA VI;MADAME HYDRA VI
GREMLIN;GREMLIN
DESADIA;DESADIA
MACKAY  MURDO;MACKAY  MURDO
SHAMAN III;SHAMAN III
MACKAY  AILSA;MACKAY  AILSA
LANDSLIDE;LANDSLIDE
MESSENGER  TOBIAS;MESSENGER  TOBIAS
CARTER  TAD;CARTER  TAD
MARTIN  TERI;MARTIN  TERI
ROBINSON  LUCY;ROBINSON  LUCY
MARTIN  ASHLEY;MARTIN  ASHLEY
PIXIE /  [ETERNAL];PIXIE /  [ETERNAL]
CAULDER  SAFRON;CAULDER  SAFRON
FROST  DEACON;FROST  DEACON
GARTH  DONNA;GARTH  DONNA
DUSK;DUSK
SPARX / AURELLE;SPARX / AURELLE
TOMORROW HAWK / CEYOTE;TOMORROW HAWK / CEYOTE
PSYKOS / RON;PSYKOS / RON
CHI DEMON / PROFESSOR;CHI DEMON / PROFESSOR
VIRAKO;VIRAKO
DEVEREAUX  IRIS;DEVEREAUX  IRIS
JAYE-FIRESTONE  GING;JAYE-FIRESTONE  GING
RIDER  ROBERT ROBBIE;RIDER  ROBERT ROBBIE
RIDER  GLORIA;RIDER  GLORIA
RIDER  CHARLES;RIDER  CHARLES
COOPER  ROGER CAPS;COOPER  ROGER CAPS
BURLEY  MIKE;BURLEY  MIKE
DOVER  DONNA-LEE;DOVER  DONNA-LEE
DILLON  BERNIE;DILLON  BERNIE
HULK | MUTANT X-VERS;HULK | MUTANT X-VERS
SERSI | MUTANT X-VER;SERSI | MUTANT X-VER
SUMMERS  SCOTT III |;SUMMERS  SCOTT III |
BLOODSTORM | MUTANT;BLOODSTORM | MUTANT
FALLEN | MUTANT X-VE;FALLEN | MUTANT X-VE
BLACK BOLT | MUTANT;BLACK BOLT | MUTANT
PROFESSOR X | MUTANT;PROFESSOR X | MUTANT
DR. STRANGE | MUTANT;DR. STRANGE | MUTANT
KARNAK | MUTANT X-VE;KARNAK | MUTANT X-VE
MEDUSA | MUTANT X-VE;MEDUSA | MUTANT X-VE
ICE-MAN | MUTANT X-V;ICE-MAN | MUTANT X-V
YELLOWJACKET II | MU;YELLOWJACKET II | MU
STINGRAY | MUTANT X-;STINGRAY | MUTANT X-
MAGNETO | MUTANT X-V;MAGNETO | MUTANT X-V
BRUTE | MUTANT X-VER;BRUTE | MUTANT X-VER
IKARIS | MUTANT X-VE;IKARIS | MUTANT X-VE
MAN-SPIDER | MUTANT;MAN-SPIDER | MUTANT
POLARIS | MUTANT X-V;POLARIS | MUTANT X-V
DRACULA | MUTANT X-V;DRACULA | MUTANT X-V
DR. DOOM | MUTANT X-;DR. DOOM | MUTANT X-
MARVEL WOMAN | MUTAN;MARVEL WOMAN | MUTAN
RICHARDS  REED | MUT;RICHARDS  REED | MUT
ANCIENT ONE / BARON MO;ANCIENT ONE / BARON MO
KARKAS | MUTANT X-VE;KARKAS | MUTANT X-VE
TRITON | MUTANT X-VE;TRITON | MUTANT X-VE
GORGON | MUTANT X-VE;GORGON | MUTANT X-VE
BEYONDER | MUTANT X-;BEYONDER | MUTANT X-
CORRUPTOR / JACKSON DA;CORRUPTOR / JACKSON DA
BLACK WIDOW | MUTANT;BLACK WIDOW | MUTANT
CAPTAIN AMERICA | MU;CAPTAIN AMERICA | MU
HUDSON  JAMES | MUTA;HUDSON  JAMES | MUTA
YASHIDA  MARIKO | MU;YASHIDA  MARIKO | MU
GREY  JEAN | MUTANT;GREY  JEAN | MUTANT
DEATHLOK | MUTANT X-;DEATHLOK | MUTANT X-
GAMBIT | MUTANT X-VE;GAMBIT | MUTANT X-VE
HAWKEYE | MUTANT X-V;HAWKEYE | MUTANT X-V
WOLVERINE | MUTANT X;WOLVERINE | MUTANT X
TYPHOID MARY | MUTAN;TYPHOID MARY | MUTAN
IRON GIANT MAN | MUT;IRON GIANT MAN | MUT
WAR / ABRAHAM LINCOLN;WAR / ABRAHAM LINCOLN
MR. SINISTER | MUTAN;MR. SINISTER | MUTAN
APOCALYPSE | MUTANT;APOCALYPSE | MUTANT
FAMINE | MUTANT X-VE;FAMINE | MUTANT X-VE
ELEKTRA | MUTANT X-V;ELEKTRA | MUTANT X-V
PESTILENCE | MUTANT;PESTILENCE | MUTANT
SHADOW KING | MUTANT;SHADOW KING | MUTANT
MACTAGGART  MOIRA |;MACTAGGART  MOIRA |
JUGGERNAUT | MUTANT;JUGGERNAUT | MUTANT
CONDOR;CONDOR
FIREFLY;FIREFLY
HAVOK | MUTANT X-VER;HAVOK | MUTANT X-VER
X-MAN | MUTANT X-VER;X-MAN | MUTANT X-VER
RAVEN | MUTANT X-VER;RAVEN | MUTANT X-VER
SABRETOOTH | MUTANT;SABRETOOTH | MUTANT
WILD CHILD | MUTANT;WILD CHILD | MUTANT
CANNONBALL / SAM GUTHR;CANNONBALL / SAM GUTHR
CEREBRO | MUTANT-X V;CEREBRO | MUTANT-X V
HUSK / PAIGE GUTHRIE |;HUSK / PAIGE GUTHRIE |
DAGGER / TANDY BOWEN |;DAGGER / TANDY BOWEN |
HARRIS  EDDIE;HARRIS  EDDIE
BENJAMIN  BYRON;BENJAMIN  BYRON
TOY;TOY
SPAULDING  PETER;SPAULDING  PETER
JONES  MAGGIE;JONES  MAGGIE
QUINN  PAMELA;QUINN  PAMELA
GARVIN  GEARS;GARVIN  GEARS
BRICKMAN  SEN. MILES;BRICKMAN  SEN. MILES
NIGHTCRAWLER | MUTAN;NIGHTCRAWLER | MUTAN
MYSTIQUE | MUTANT X-;MYSTIQUE | MUTANT X-
ROGUE | MUTANT X-VER;ROGUE | MUTANT X-VER
QUICKSILVER | MUTANT;QUICKSILVER | MUTANT
CALLISTO | MUTANT X-;CALLISTO | MUTANT X-
MOLE MAN | MUTANT X-;MOLE MAN | MUTANT X-
GRIMM  BEN | MUTANT;GRIMM  BEN | MUTANT
COLOSSUS II | MUTANT;COLOSSUS II | MUTANT
SHADOWCAT | MUTANT X;SHADOWCAT | MUTANT X
FORGE | MUTANT X-VER;FORGE | MUTANT X-VER
STORM  JOHNNY | MUTA;STORM  JOHNNY | MUTA
STACY  GWEN | MUTANT;STACY  GWEN | MUTANT
SELENE | MUTANT X-VE;SELENE | MUTANT X-VE
GREEN GOBLIN | MUTAN;GREEN GOBLIN | MUTAN
SUB-MARINER | MUTANT;SUB-MARINER | MUTANT
UATU | MUTANT X-VERS;UATU | MUTANT X-VERS
FURY  NICK | MUTANT;FURY  NICK | MUTANT
PUNISHER / FRANK CASTL;PUNISHER / FRANK CASTL
CEREBRO MARK XIII |;CEREBRO MARK XIII |
SUNFIRE / SHIRO YASHID;SUNFIRE / SHIRO YASHID
CREED  GRAYDON | MUT;CREED  GRAYDON | MUT
DUGAN  DUM DUM | MUT;DUGAN  DUM DUM | MUT
BINARY | MUTANT X-VE;BINARY | MUTANT X-VE
NOVA II | MUTANT X-V;NOVA II | MUTANT X-V
LOCKHEED | MUTANT X-;LOCKHEED | MUTANT X-
CYCLOPS | MUTANT X-V;CYCLOPS | MUTANT X-V
SILVER SURFER | MUTA;SILVER SURFER | MUTA
BOUDREAUX  BELLA DON;BOUDREAUX  BELLA DON
YASHIDA  MARIKO;YASHIDA  MARIKO
KRAGG;KRAGG
ASHEMA [CELESTIAL];ASHEMA [CELESTIAL]
TOMAZOOMA II;TOMAZOOMA II
WINGFOOT  WYATT II;WINGFOOT  WYATT II
DORMA II [ATLANTEAN];DORMA II [ATLANTEAN]
DIVINITY;DIVINITY
APOSTATE;APOSTATE
ASMODEUS;ASMODEUS
CH'THON;CH'THON
ROSE  HENRIETTA;ROSE  HENRIETTA
CONTEMPLATOR / TATH KI;CONTEMPLATOR / TATH KI
MIDNIGHT / M'NAI;MIDNIGHT / M'NAI
STYX II;STYX II
MENTOR / ALARS [ETERNA;MENTOR / ALARS [ETERNA
ZEAKLAR;ZEAKLAR
JUDGE KRAY-TOR;JUDGE KRAY-TOR
AUTOLYCUS;AUTOLYCUS
NIGHTCRAWLER 2013;NIGHTCRAWLER 2013
SILVER SURFER IMPOST;SILVER SURFER IMPOST
RUNNER;RUNNER
CHAMPION / TRYCO SLATT;CHAMPION / TRYCO SLATT
GARDENER / ORD ZYONYZ;GARDENER / ORD ZYONYZ
WING  PROFESSOR;WING  PROFESSOR
CYLLA;CYLLA
LEI KUNG  THE THUNDE;LEI KUNG  THE THUNDE
BALIOX / 7NH;BALIOX / 7NH
MASTER KHAN / TYRONE K;MASTER KHAN / TYRONE K
OLALLA;OLALLA
ASTRONOMER;ASTRONOMER
TRADER;TRADER
NINJA;NINJA
MEACHUM  JOY;MEACHUM  JOY
MEACHUM  WARD;MEACHUM  WARD
AUGUST PERSONAGE IN;AUGUST PERSONAGE IN
ANTIQUARY;ANTIQUARY
LEBEAU  JEAN-LUC;LEBEAU  JEAN-LUC
MERLIN;MERLIN
PENDRAGON  ARTHUR;PENDRAGON  ARTHUR
OBLITERATOR [ELDER];OBLITERATOR [ELDER]
CAGLIOSTRO  ALESSAND;CAGLIOSTRO  ALESSAND
RAND  HEATHER DUNCAN;RAND  HEATHER DUNCAN
MEACHUM  HAROLD;MEACHUM  HAROLD
AZIR;AZIR
SHUMA-GORATH;SHUMA-GORATH
SKULLCRASHER;SKULLCRASHER
HARRIGAN  CHESTER CH;HARRIGAN  CHESTER CH
X-MAN / NATHAN GREY;X-MAN / NATHAN GREY
MR. SINISTER | AOA;MR. SINISTER | AOA
BRANDEIS  CAMMY;BRANDEIS  CAMMY
PARRISH  MAX;PARRISH  MAX
BRANDEIS  PROF. HENR;BRANDEIS  PROF. HENR
BRANDEIS  LIZ PARRIS;BRANDEIS  LIZ PARRIS
ST. GERMAINE  COMTE;ST. GERMAINE  COMTE
ZARATHOS;ZARATHOS
ROSE IV / JACOB JAKE C;ROSE IV / JACOB JAKE C
CHESBRO;CHESBRO
BLACK TARANTULA II / C;BLACK TARANTULA II / C
DELILAH;DELILAH
HOWARD  PROFESSOR MA;HOWARD  PROFESSOR MA
AVRIL  SALLY;AVRIL  SALLY
IONELLO  JASON;IONELLO  JASON
MCKEEVER  TINY;MCKEEVER  TINY
BATWING;BATWING
BIG MAN / FREDERICK FO;BIG MAN / FREDERICK FO
STACY  CAPT. GEORGE;STACY  CAPT. GEORGE
SCORCHER;SCORCHER
CHERRYH  RANDOLPH WI;CHERRYH  RANDOLPH WI
ORBIT;ORBIT
SATELLITE;SATELLITE
VACUUM;VACUUM
GANTRY;GANTRY
COURTNEY  DELPHINE;COURTNEY  DELPHINE
SMALLWOOD  DAN;SMALLWOOD  DAN
BOX / ROGER BOCHS;BOX / ROGER BOCHS
PERSUASION / KARA KILL;PERSUASION / KARA KILL
MANIKIN / DR. WHITMAN;MANIKIN / DR. WHITMAN
QABIRI;QABIRI
IDRIS;IDRIS
SISTER PERPETUA;SISTER PERPETUA
HASSAN;HASSAN
ZEITGEIST  NICOLA;ZEITGEIST  NICOLA
WHITE BIRD / AMARA;WHITE BIRD / AMARA
PROFESSOR X | EARTH;PROFESSOR X | EARTH
TECHNOCRAT / RANDY;TECHNOCRAT / RANDY
NIGHTFIGHTER;NIGHTFIGHTER
THOR | EARTH 253;THOR | EARTH 253
CITYDWELLER / JERRY |;CITYDWELLER / JERRY |
MR. SCRATCH;MR. SCRATCH
BROKEN MAN;BROKEN MAN
CONROY  KAREN;CONROY  KAREN
ZIRA;ZIRA
PLUNDER  ADAM KYLE M;PLUNDER  ADAM KYLE M
FORGE | EARTH 998;FORGE | EARTH 998
URCHALLA;URCHALLA
MARCHALLA II;MARCHALLA II
MARCHALLA;MARCHALLA
THRENODY;THRENODY
CORBEAU  DR. PETER;CORBEAU  DR. PETER
JAHF;JAHF
MODT;MODT
HATCHET-9;HATCHET-9
SCANLON  COMMANDER;SCANLON  COMMANDER
VISE;VISE
FONTAINE  CINDER;FONTAINE  CINDER
WITNESS / NESS;WITNESS / NESS
BUX;BUX
MARITA;MARITA
JAM / JASMINE ARCHER;JAM / JASMINE ARCHER
ROUST;ROUST
VESSEL;VESSEL
FEVER PITCH;FEVER PITCH
IRON MAIDEN II;IRON MAIDEN II
GAIA;GAIA
INTEGER;INTEGER
PENANCE / MONET ST. CR;PENANCE / MONET ST. CR
WYNTER;WYNTER
MEMBRAIN;MEMBRAIN
OPSIDIAN;OPSIDIAN
HEMINGWAY;HEMINGWAY
SYLPH;SYLPH
HOLOCAUST;HOLOCAUST
O'SHAUGNESSY  COLLEE;O'SHAUGNESSY  COLLEE
PSYNAPSE;PSYNAPSE
HARDRIVE;HARDRIVE
MAINFRAME II;MAINFRAME II
BLAQUESMITH;BLAQUESMITH
TUSK;TUSK
DEVIL DINOSAUR;DEVIL DINOSAUR
MOONBOY;MOONBOY
DUSK III;DUSK III
DAWN;DAWN
MANX;MANX
KOLOMAQ;KOLOMAQ
TUNDRA;TUNDRA
SOMON;SOMON
ARLINGTON  DR. MARCU;ARLINGTON  DR. MARCU
JACKKNIFE / JACK COLE;JACKKNIFE / JACK COLE
BAILEY  JOEY;BAILEY  JOEY
GREY  DR. JOHN;GREY  DR. JOHN
GREY  ELAINE;GREY  ELAINE
BAILEY  GAILYN;BAILEY  GAILYN
PURPLE MAN / ZEBEDIAH;PURPLE MAN / ZEBEDIAH
BARKER  MATTHEW T.;BARKER  MATTHEW T.
SEVILLE  STACY;SEVILLE  STACY
FATALE / PAMELA GREENW;FATALE / PAMELA GREENW
TESSA;TESSA
MOUNTJOY;MOUNTJOY
AVIA;AVIA
STUART  DR.;STUART  DR.
BLUNT;BLUNT
KRUEGER;KRUEGER
YETI;YETI
RAPUNZEL;RAPUNZEL
REMIPED;REMIPED
X-CUTIONER / CARL DENT;X-CUTIONER / CARL DENT
KELLOG  SHERIFF L.B.;KELLOG  SHERIFF L.B.
BUCKY VII / RIKKI BARN;BUCKY VII / RIKKI BARN
SCRAMBLER;SCRAMBLER
RIPTIDE;RIPTIDE
SCALPHUNTER;SCALPHUNTER
PRISM;PRISM
MR. SINISTER / NATHAN;MR. SINISTER / NATHAN
CAMPBELL  DR. RORY;CAMPBELL  DR. RORY
SWITZLER  BEVERLY;SWITZLER  BEVERLY
RADION;RADION
DEMEITYR;DEMEITYR
BERNIE;BERNIE
NELSON  CANDACE;NELSON  CANDACE
O'HARA  ROBERT IRONG;O'HARA  ROBERT IRONG
FIRE EATER / TOMAS;FIRE EATER / TOMAS
LIVEWIRE / RANCE PREST;LIVEWIRE / RANCE PREST
PHOBIUS;PHOBIUS
DEATHURGE;DEATHURGE
MAELSTROM / MALCOLM ST;MAELSTROM / MALCOLM ST
HELIO;HELIO
GRONK;GRONK
MARAUDER II;MARAUDER II
DAKOR  YOGI;DAKOR  YOGI
BROGIN  BULL;BROGIN  BULL
IMPOSSIBLE WOMAN;IMPOSSIBLE WOMAN
PHILLIPS  HANDSOME H;PHILLIPS  HANDSOME H
GORILLA-MAN;GORILLA-MAN
VENUS II;VENUS II
HUMAN ROBOT;HUMAN ROBOT
TITANIA;TITANIA
NUKLO / ROBERT FRANK J;NUKLO / ROBERT FRANK J
ATOM SMASHER;ATOM SMASHER
SPINNERET;SPINNERET
FLYING FOX;FLYING FOX
BUZZARD;BUZZARD
KOMODO;KOMODO
CRUSHTACEAN;CRUSHTACEAN
PORGA;PORGA
ANUBIA;ANUBIA
DOVINIA;DOVINIA
LEONINUS;LEONINUS
MINOTAURUS;MINOTAURUS
PINTA;PINTA
OZ  DR. MALACHI;OZ  DR. MALACHI
REVELATION;REVELATION
ALIOTH;ALIOTH
MINOR DOMO;MINOR DOMO
PETERS  NIGEL;PETERS  NIGEL
FALSWORTH  KENNETH;FALSWORTH  KENNETH
ROYCE  JENNIE;ROYCE  JENNIE
RANSOME  JENNIFER AM;RANSOME  JENNIFER AM
TRIATHLON / DELROY GAR;TRIATHLON / DELROY GAR
PIPELINE / CORMICK GRI;PIPELINE / CORMICK GRI
HUXLEY  DR. ALDA;HUXLEY  DR. ALDA
MOREAU  PHILLIP;MOREAU  PHILLIP
ANTOINETTE  MARIE;ANTOINETTE  MARIE
DISCUS;DISCUS
